test name,category, real vulnerability, cwe, Benchmark version: 1.2, 2016-06-1
BenchmarkTest01147,crypto,FALSE,327,,
BenchmarkTest01148,crypto,TRUE,327,,
BenchmarkTest01149,crypto,TRUE,327,,
BenchmarkTest01150,crypto,TRUE,327,,
BenchmarkTest01151,crypto,FALSE,327,,
BenchmarkTest01152,crypto,FALSE,327,,
BenchmarkTest01153,crypto,FALSE,327,,
BenchmarkTest01154,ldapi,FALSE,90,,
BenchmarkTest01155,pathtraver,TRUE,22,,
BenchmarkTest01156,pathtraver,TRUE,22,,
BenchmarkTest01157,pathtraver,TRUE,22,,
BenchmarkTest01158,pathtraver,FALSE,22,,
BenchmarkTest01159,pathtraver,FALSE,22,,
BenchmarkTest01160,pathtraver,FALSE,22,,
BenchmarkTest01161,pathtraver,TRUE,22,,
BenchmarkTest01162,weakrand,TRUE,330,,
BenchmarkTest01163,weakrand,TRUE,330,,
BenchmarkTest01164,hash,FALSE,328,,
BenchmarkTest01165,hash,TRUE,328,,
BenchmarkTest01166,hash,TRUE,328,,
BenchmarkTest01167,hash,TRUE,328,,
BenchmarkTest01168,hash,TRUE,328,,
BenchmarkTest01169,hash,FALSE,328,,
BenchmarkTest01170,hash,FALSE,328,,
BenchmarkTest01171,xss,TRUE,79,,
BenchmarkTest01172,xss,TRUE,79,,
BenchmarkTest01173,xss,TRUE,79,,
BenchmarkTest01174,xss,TRUE,79,,
BenchmarkTest01175,xss,FALSE,79,,
BenchmarkTest01176,xss,FALSE,79,,
BenchmarkTest01177,xss,TRUE,79,,
BenchmarkTest01178,xss,TRUE,79,,
BenchmarkTest01179,xss,TRUE,79,,
BenchmarkTest01180,xss,FALSE,79,,
BenchmarkTest01181,xss,TRUE,79,,
BenchmarkTest01182,cmdi,FALSE,78,,
BenchmarkTest01183,weakrand,TRUE,330,,
BenchmarkTest01184,weakrand,TRUE,330,,
BenchmarkTest01185,securecookie,TRUE,614,,
BenchmarkTest01186,securecookie,TRUE,614,,
BenchmarkTest01187,securecookie,TRUE,614,,
BenchmarkTest01188,xss,FALSE,79,,
BenchmarkTest01189,cmdi,FALSE,78,,
BenchmarkTest01190,cmdi,TRUE,78,,
BenchmarkTest01191,cmdi,TRUE,78,,
BenchmarkTest01192,cmdi,TRUE,78,,
BenchmarkTest01193,cmdi,FALSE,78,,
BenchmarkTest01194,cmdi,TRUE,78,,
BenchmarkTest01195,weakrand,FALSE,330,,
BenchmarkTest01196,weakrand,FALSE,330,,
BenchmarkTest01197,weakrand,FALSE,330,,
BenchmarkTest01198,weakrand,FALSE,330,,
BenchmarkTest01199,weakrand,FALSE,330,,
BenchmarkTest01200,weakrand,FALSE,330,,
BenchmarkTest01201,weakrand,FALSE,330,,
BenchmarkTest01202,weakrand,FALSE,330,,
BenchmarkTest01203,trustbound,TRUE,501,,
BenchmarkTest01204,trustbound,TRUE,501,,
BenchmarkTest01205,trustbound,FALSE,501,,
BenchmarkTest01206,trustbound,TRUE,501,,
BenchmarkTest01207,trustbound,FALSE,501,,
BenchmarkTest01208,sqli,TRUE,89,,
BenchmarkTest01209,sqli,TRUE,89,,
BenchmarkTest01210,sqli,TRUE,89,,
BenchmarkTest01211,sqli,TRUE,89,,
BenchmarkTest01212,sqli,FALSE,89,,
BenchmarkTest01213,sqli,FALSE,89,,
BenchmarkTest01214,sqli,TRUE,89,,
BenchmarkTest01215,sqli,FALSE,89,,
BenchmarkTest01216,sqli,FALSE,89,,
BenchmarkTest01217,sqli,FALSE,89,,
BenchmarkTest01218,sqli,FALSE,89,,
BenchmarkTest01219,sqli,FALSE,89,,
BenchmarkTest01220,sqli,FALSE,89,,
BenchmarkTest01221,sqli,TRUE,89,,
BenchmarkTest01222,sqli,TRUE,89,,
BenchmarkTest01223,xpathi,TRUE,643,,
BenchmarkTest01224,xpathi,TRUE,643,,
BenchmarkTest01225,xpathi,FALSE,643,,
BenchmarkTest01226,crypto,FALSE,327,,
BenchmarkTest01227,crypto,FALSE,327,,
BenchmarkTest01228,crypto,TRUE,327,,
BenchmarkTest01229,crypto,TRUE,327,,
BenchmarkTest01230,crypto,TRUE,327,,
BenchmarkTest01231,pathtraver,TRUE,22,,
BenchmarkTest01232,pathtraver,TRUE,22,,
BenchmarkTest01233,pathtraver,FALSE,22,,
BenchmarkTest01234,pathtraver,TRUE,22,,
BenchmarkTest01235,pathtraver,TRUE,22,,
BenchmarkTest01236,pathtraver,TRUE,22,,
BenchmarkTest01237,pathtraver,FALSE,22,,
BenchmarkTest01238,pathtraver,TRUE,22,,
BenchmarkTest01239,pathtraver,FALSE,22,,
BenchmarkTest01240,pathtraver,FALSE,22,,
BenchmarkTest01241,ldapi,TRUE,90,,
BenchmarkTest01242,ldapi,TRUE,90,,
BenchmarkTest01243,ldapi,TRUE,90,,
BenchmarkTest01244,hash,TRUE,328,,
BenchmarkTest01245,hash,FALSE,328,,
BenchmarkTest01246,hash,TRUE,328,,
BenchmarkTest01247,hash,TRUE,328,,
BenchmarkTest01248,hash,TRUE,328,,
BenchmarkTest01249,hash,FALSE,328,,
BenchmarkTest01250,hash,FALSE,328,,
BenchmarkTest01251,xss,FALSE,79,,
BenchmarkTest01252,xss,FALSE,79,,
BenchmarkTest01253,xss,TRUE,79,,
BenchmarkTest01254,xss,TRUE,79,,
BenchmarkTest01255,xss,FALSE,79,,
BenchmarkTest01256,xss,FALSE,79,,
BenchmarkTest01257,xss,TRUE,79,,
BenchmarkTest01258,xss,TRUE,79,,
BenchmarkTest01259,xss,TRUE,79,,
BenchmarkTest01260,xss,TRUE,79,,
BenchmarkTest01261,xss,TRUE,79,,
BenchmarkTest01262,xss,TRUE,79,,
BenchmarkTest01263,xss,TRUE,79,,
BenchmarkTest01264,xss,FALSE,79,,
BenchmarkTest01265,xss,FALSE,79,,
BenchmarkTest01266,xss,TRUE,79,,
BenchmarkTest01267,xss,TRUE,79,,
BenchmarkTest01268,xss,TRUE,79,,
BenchmarkTest01269,cmdi,FALSE,78,,
BenchmarkTest01270,cmdi,TRUE,78,,
BenchmarkTest01271,weakrand,TRUE,330,,
BenchmarkTest01272,weakrand,TRUE,330,,
BenchmarkTest01273,weakrand,TRUE,330,,
BenchmarkTest01274,weakrand,TRUE,330,,
BenchmarkTest01275,weakrand,TRUE,330,,
BenchmarkTest01276,weakrand,TRUE,330,,
BenchmarkTest01277,weakrand,TRUE,330,,
BenchmarkTest01278,weakrand,TRUE,330,,
BenchmarkTest01279,weakrand,TRUE,330,,
BenchmarkTest01280,securecookie,TRUE,614,,
BenchmarkTest01281,securecookie,TRUE,614,,
BenchmarkTest01282,securecookie,TRUE,614,,
BenchmarkTest01283,securecookie,TRUE,614,,
BenchmarkTest01284,xss,TRUE,79,,
BenchmarkTest01285,cmdi,TRUE,78,,
BenchmarkTest01286,cmdi,TRUE,78,,
BenchmarkTest01287,cmdi,TRUE,78,,
BenchmarkTest01288,cmdi,TRUE,78,,
BenchmarkTest01289,cmdi,FALSE,78,,
BenchmarkTest01290,cmdi,FALSE,78,,
BenchmarkTest01291,weakrand,FALSE,330,,
BenchmarkTest01292,weakrand,FALSE,330,,
BenchmarkTest01293,weakrand,FALSE,330,,
BenchmarkTest01294,weakrand,FALSE,330,,
BenchmarkTest01295,weakrand,FALSE,330,,
BenchmarkTest01296,weakrand,FALSE,330,,
BenchmarkTest01297,weakrand,FALSE,330,,
BenchmarkTest01298,weakrand,FALSE,330,,
BenchmarkTest01299,trustbound,TRUE,501,,
BenchmarkTest01300,trustbound,FALSE,501,,
BenchmarkTest01301,sqli,FALSE,89,,
BenchmarkTest01302,sqli,TRUE,89,,
BenchmarkTest01303,sqli,FALSE,89,,
BenchmarkTest01304,sqli,TRUE,89,,
BenchmarkTest01305,sqli,FALSE,89,,
BenchmarkTest01306,sqli,TRUE,89,,
BenchmarkTest01307,sqli,FALSE,89,,
BenchmarkTest01308,sqli,TRUE,89,,
BenchmarkTest01309,sqli,FALSE,89,,
BenchmarkTest01310,sqli,FALSE,89,,
BenchmarkTest01311,sqli,TRUE,89,,
BenchmarkTest01312,sqli,TRUE,89,,
BenchmarkTest01313,sqli,TRUE,89,,
BenchmarkTest01314,sqli,TRUE,89,,
BenchmarkTest01315,sqli,FALSE,89,,
BenchmarkTest01316,xpathi,TRUE,643,,
BenchmarkTest01317,crypto,TRUE,327,,
BenchmarkTest01318,crypto,TRUE,327,,
BenchmarkTest01319,crypto,FALSE,327,,
BenchmarkTest01320,crypto,TRUE,327,,
BenchmarkTest01321,crypto,FALSE,327,,
BenchmarkTest01322,crypto,TRUE,327,,
BenchmarkTest01323,crypto,TRUE,327,,
BenchmarkTest01324,crypto,FALSE,327,,
BenchmarkTest01325,crypto,TRUE,327,,
BenchmarkTest01326,ldapi,TRUE,90,,
BenchmarkTest01327,ldapi,FALSE,90,,
BenchmarkTest01328,pathtraver,FALSE,22,,
BenchmarkTest01329,pathtraver,TRUE,22,,
BenchmarkTest01330,pathtraver,TRUE,22,,
BenchmarkTest01331,pathtraver,FALSE,22,,
BenchmarkTest01332,hash,FALSE,328,,
BenchmarkTest01333,hash,TRUE,328,,
BenchmarkTest01334,hash,TRUE,328,,
BenchmarkTest01335,xss,TRUE,79,,
BenchmarkTest01336,xss,FALSE,79,,
BenchmarkTest01337,xss,TRUE,79,,
BenchmarkTest01338,xss,FALSE,79,,
BenchmarkTest01339,xss,FALSE,79,,
BenchmarkTest01340,xss,FALSE,79,,
BenchmarkTest01341,xss,FALSE,79,,
BenchmarkTest01342,xss,FALSE,79,,
BenchmarkTest01343,xss,FALSE,79,,
BenchmarkTest01344,xss,FALSE,79,,
BenchmarkTest01345,xss,FALSE,79,,
BenchmarkTest01346,xss,TRUE,79,,
BenchmarkTest01347,xss,TRUE,79,,
BenchmarkTest01348,xss,FALSE,79,,
BenchmarkTest01349,xss,TRUE,79,,
BenchmarkTest01350,xss,TRUE,79,,
BenchmarkTest01351,xss,FALSE,79,,
BenchmarkTest01352,xss,FALSE,79,,
BenchmarkTest01353,cmdi,FALSE,78,,
BenchmarkTest01354,weakrand,TRUE,330,,
BenchmarkTest01355,weakrand,TRUE,330,,
BenchmarkTest01356,weakrand,TRUE,330,,
BenchmarkTest01357,weakrand,TRUE,330,,
BenchmarkTest01358,weakrand,TRUE,330,,
BenchmarkTest01359,securecookie,FALSE,614,,
BenchmarkTest01360,cmdi,TRUE,78,,
BenchmarkTest01361,cmdi,TRUE,78,,
BenchmarkTest01362,cmdi,TRUE,78,,
BenchmarkTest01363,cmdi,TRUE,78,,
BenchmarkTest01364,cmdi,FALSE,78,,
BenchmarkTest01365,cmdi,FALSE,78,,
BenchmarkTest01366,weakrand,FALSE,330,,
BenchmarkTest01367,weakrand,FALSE,330,,
BenchmarkTest01368,weakrand,FALSE,330,,
BenchmarkTest01369,weakrand,FALSE,330,,
BenchmarkTest01370,weakrand,FALSE,330,,
BenchmarkTest01371,weakrand,FALSE,330,,
BenchmarkTest01372,weakrand,FALSE,330,,
BenchmarkTest01373,weakrand,FALSE,330,,
BenchmarkTest01374,trustbound,TRUE,501,,
BenchmarkTest01375,trustbound,TRUE,501,,
BenchmarkTest01376,trustbound,TRUE,501,,
BenchmarkTest01377,trustbound,FALSE,501,,
BenchmarkTest01378,sqli,FALSE,89,,
BenchmarkTest01379,sqli,TRUE,89,,
BenchmarkTest01380,sqli,FALSE,89,,
BenchmarkTest01381,sqli,TRUE,89,,
BenchmarkTest01382,sqli,TRUE,89,,
BenchmarkTest01383,sqli,TRUE,89,,
BenchmarkTest01384,sqli,TRUE,89,,
BenchmarkTest01385,sqli,FALSE,89,,
BenchmarkTest01386,sqli,FALSE,89,,
BenchmarkTest01387,sqli,FALSE,89,,
BenchmarkTest01388,sqli,TRUE,89,,
BenchmarkTest01389,sqli,FALSE,89,,
BenchmarkTest01390,sqli,TRUE,89,,
BenchmarkTest01391,sqli,TRUE,89,,
BenchmarkTest01392,sqli,FALSE,89,,
BenchmarkTest01393,sqli,FALSE,89,,
BenchmarkTest01394,sqli,TRUE,89,,
BenchmarkTest01395,sqli,TRUE,89,,
BenchmarkTest01396,sqli,TRUE,89,,
BenchmarkTest01397,xpathi,FALSE,643,,
BenchmarkTest01398,crypto,TRUE,327,,
BenchmarkTest01399,crypto,FALSE,327,,
BenchmarkTest01400,crypto,FALSE,327,,
BenchmarkTest01401,crypto,FALSE,327,,
BenchmarkTest01402,ldapi,FALSE,90,,
BenchmarkTest01403,pathtraver,TRUE,22,,
BenchmarkTest01404,pathtraver,FALSE,22,,
BenchmarkTest01405,pathtraver,TRUE,22,,
BenchmarkTest01406,pathtraver,FALSE,22,,
BenchmarkTest01407,pathtraver,FALSE,22,,
BenchmarkTest01408,pathtraver,TRUE,22,,
BenchmarkTest01409,pathtraver,FALSE,22,,
BenchmarkTest01410,hash,FALSE,328,,
BenchmarkTest01411,hash,TRUE,328,,
BenchmarkTest01412,hash,FALSE,328,,
BenchmarkTest01413,hash,FALSE,328,,
BenchmarkTest01414,hash,TRUE,328,,
BenchmarkTest01415,hash,TRUE,328,,
BenchmarkTest01416,hash,TRUE,328,,
BenchmarkTest01417,xss,TRUE,79,,
BenchmarkTest01418,xss,TRUE,79,,
BenchmarkTest01419,xss,FALSE,79,,
BenchmarkTest01420,xss,FALSE,79,,
BenchmarkTest01421,xss,FALSE,79,,
BenchmarkTest01422,xss,FALSE,79,,
BenchmarkTest01423,xss,TRUE,79,,
BenchmarkTest01424,xss,TRUE,79,,
BenchmarkTest01425,xss,FALSE,79,,
BenchmarkTest01426,xss,TRUE,79,,
BenchmarkTest01427,xss,TRUE,79,,
BenchmarkTest01428,xss,TRUE,79,,
BenchmarkTest01429,xss,TRUE,79,,
BenchmarkTest01430,cmdi,TRUE,78,,
BenchmarkTest01431,weakrand,TRUE,330,,
BenchmarkTest01432,weakrand,TRUE,330,,
BenchmarkTest01433,weakrand,TRUE,330,,
BenchmarkTest01434,weakrand,TRUE,330,,
BenchmarkTest01435,weakrand,TRUE,330,,
BenchmarkTest01436,securecookie,FALSE,614,,
BenchmarkTest01437,xss,TRUE,79,,
BenchmarkTest01438,xss,TRUE,79,,
BenchmarkTest01439,xss,FALSE,79,,
BenchmarkTest01440,cmdi,FALSE,78,,
BenchmarkTest01441,cmdi,TRUE,78,,
BenchmarkTest01442,cmdi,TRUE,78,,
BenchmarkTest01443,cmdi,FALSE,78,,
BenchmarkTest01444,cmdi,FALSE,78,,
BenchmarkTest01445,cmdi,FALSE,78,,
BenchmarkTest01446,cmdi,TRUE,78,,
BenchmarkTest01447,weakrand,FALSE,330,,
BenchmarkTest01448,weakrand,FALSE,330,,
BenchmarkTest01449,weakrand,FALSE,330,,
BenchmarkTest01450,weakrand,FALSE,330,,
BenchmarkTest01451,weakrand,FALSE,330,,
BenchmarkTest01452,weakrand,FALSE,330,,
BenchmarkTest01453,weakrand,FALSE,330,,
BenchmarkTest01454,trustbound,FALSE,501,,
BenchmarkTest01455,trustbound,TRUE,501,,
BenchmarkTest01456,trustbound,TRUE,501,,
BenchmarkTest01457,trustbound,TRUE,501,,
BenchmarkTest01458,trustbound,TRUE,501,,
BenchmarkTest01459,sqli,FALSE,89,,
BenchmarkTest01460,sqli,TRUE,89,,
BenchmarkTest01461,sqli,FALSE,89,,
BenchmarkTest01462,sqli,TRUE,89,,
BenchmarkTest01463,sqli,TRUE,89,,
BenchmarkTest01464,sqli,TRUE,89,,
BenchmarkTest01465,sqli,TRUE,89,,
BenchmarkTest01466,sqli,TRUE,89,,
BenchmarkTest01467,sqli,FALSE,89,,
BenchmarkTest01468,sqli,FALSE,89,,
BenchmarkTest01469,sqli,FALSE,89,,
BenchmarkTest01470,sqli,TRUE,89,,
BenchmarkTest01471,sqli,TRUE,89,,
BenchmarkTest01472,sqli,FALSE,89,,
BenchmarkTest01473,sqli,TRUE,89,,
BenchmarkTest01474,sqli,TRUE,89,,
BenchmarkTest01475,sqli,TRUE,89,,
BenchmarkTest01476,sqli,TRUE,89,,
BenchmarkTest01477,sqli,TRUE,89,,
BenchmarkTest01478,xpathi,TRUE,643,,
BenchmarkTest01479,xpathi,FALSE,643,,
BenchmarkTest01480,crypto,TRUE,327,,
BenchmarkTest01481,crypto,FALSE,327,,
BenchmarkTest01482,crypto,FALSE,327,,
BenchmarkTest01483,crypto,TRUE,327,,
BenchmarkTest01484,crypto,TRUE,327,,
BenchmarkTest01485,crypto,FALSE,327,,
BenchmarkTest01486,crypto,TRUE,327,,
BenchmarkTest01487,crypto,FALSE,327,,
BenchmarkTest01488,crypto,FALSE,327,,
BenchmarkTest01489,crypto,TRUE,327,,
BenchmarkTest01490,ldapi,TRUE,90,,
BenchmarkTest01491,ldapi,FALSE,90,,
BenchmarkTest01492,ldapi,FALSE,90,,
BenchmarkTest01493,pathtraver,FALSE,22,,
BenchmarkTest01494,pathtraver,TRUE,22,,
BenchmarkTest01495,pathtraver,TRUE,22,,
BenchmarkTest01496,pathtraver,TRUE,22,,
BenchmarkTest01497,pathtraver,TRUE,22,,
BenchmarkTest01498,pathtraver,TRUE,22,,
BenchmarkTest01499,pathtraver,FALSE,22,,
BenchmarkTest01500,pathtraver,TRUE,22,,
BenchmarkTest01501,ldapi,TRUE,90,,
BenchmarkTest01502,weakrand,TRUE,330,,
BenchmarkTest01503,hash,TRUE,328,,
BenchmarkTest01504,hash,TRUE,328,,
BenchmarkTest01505,xss,TRUE,79,,
BenchmarkTest01506,xss,TRUE,79,,
BenchmarkTest01507,xss,TRUE,79,,
BenchmarkTest01508,xss,FALSE,79,,
BenchmarkTest01509,xss,TRUE,79,,
BenchmarkTest01510,xss,TRUE,79,,
BenchmarkTest01511,xss,TRUE,79,,
BenchmarkTest01512,xss,TRUE,79,,
BenchmarkTest01513,xss,FALSE,79,,
BenchmarkTest01514,xss,FALSE,79,,
BenchmarkTest01515,xss,FALSE,79,,
BenchmarkTest01516,cmdi,FALSE,78,,
BenchmarkTest01517,cmdi,TRUE,78,,
BenchmarkTest01518,weakrand,TRUE,330,,
BenchmarkTest01519,weakrand,TRUE,330,,
BenchmarkTest01520,weakrand,TRUE,330,,
BenchmarkTest01521,securecookie,TRUE,614,,
BenchmarkTest01522,securecookie,FALSE,614,,
BenchmarkTest01523,securecookie,FALSE,614,,
BenchmarkTest01524,securecookie,FALSE,614,,
BenchmarkTest01525,xss,TRUE,79,,
BenchmarkTest01526,cmdi,FALSE,78,,
BenchmarkTest01527,cmdi,FALSE,78,,
BenchmarkTest01528,cmdi,FALSE,78,,
BenchmarkTest01529,cmdi,FALSE,78,,
BenchmarkTest01530,cmdi,FALSE,78,,
BenchmarkTest01531,cmdi,TRUE,78,,
BenchmarkTest01532,cmdi,FALSE,78,,
BenchmarkTest01533,cmdi,TRUE,78,,
BenchmarkTest01534,weakrand,FALSE,330,,
BenchmarkTest01535,weakrand,FALSE,330,,
BenchmarkTest01536,weakrand,FALSE,330,,
BenchmarkTest01537,weakrand,FALSE,330,,
BenchmarkTest01538,weakrand,FALSE,330,,
BenchmarkTest01539,weakrand,FALSE,330,,
BenchmarkTest01540,weakrand,FALSE,330,,
BenchmarkTest01541,weakrand,FALSE,330,,
BenchmarkTest01542,weakrand,FALSE,330,,
BenchmarkTest01543,weakrand,FALSE,330,,
BenchmarkTest01544,weakrand,FALSE,330,,
BenchmarkTest01545,weakrand,FALSE,330,,
BenchmarkTest01546,trustbound,TRUE,501,,
BenchmarkTest01547,trustbound,TRUE,501,,
BenchmarkTest01548,trustbound,TRUE,501,,
BenchmarkTest01549,trustbound,TRUE,501,,
BenchmarkTest01550,trustbound,TRUE,501,,
BenchmarkTest01551,trustbound,TRUE,501,,
BenchmarkTest01552,sqli,TRUE,89,,
BenchmarkTest01553,sqli,FALSE,89,,
BenchmarkTest01554,sqli,TRUE,89,,
BenchmarkTest01555,sqli,FALSE,89,,
BenchmarkTest01556,sqli,FALSE,89,,
BenchmarkTest01557,sqli,TRUE,89,,
BenchmarkTest01558,sqli,TRUE,89,,
BenchmarkTest01559,sqli,TRUE,89,,
BenchmarkTest01560,sqli,TRUE,89,,
BenchmarkTest01561,xpathi,TRUE,643,,
BenchmarkTest01562,xpathi,FALSE,643,,
BenchmarkTest01563,crypto,FALSE,327,,
BenchmarkTest01564,crypto,FALSE,327,,
BenchmarkTest01565,crypto,TRUE,327,,
BenchmarkTest01566,crypto,TRUE,327,,
BenchmarkTest01567,crypto,FALSE,327,,
BenchmarkTest01568,ldapi,TRUE,90,,
BenchmarkTest01569,ldapi,FALSE,90,,
BenchmarkTest01570,pathtraver,FALSE,22,,
BenchmarkTest01571,pathtraver,TRUE,22,,
BenchmarkTest01572,pathtraver,TRUE,22,,
BenchmarkTest01573,pathtraver,FALSE,22,,
BenchmarkTest01574,pathtraver,FALSE,22,,
BenchmarkTest01575,weakrand,TRUE,330,,
BenchmarkTest01576,hash,FALSE,328,,
BenchmarkTest01577,hash,TRUE,328,,
BenchmarkTest01578,hash,FALSE,328,,
BenchmarkTest01579,hash,TRUE,328,,
BenchmarkTest01580,hash,TRUE,328,,
BenchmarkTest01581,hash,FALSE,328,,
BenchmarkTest01582,hash,FALSE,328,,
BenchmarkTest01583,xss,TRUE,79,,
BenchmarkTest01584,xss,TRUE,79,,
BenchmarkTest01585,xss,FALSE,79,,
BenchmarkTest01586,xss,FALSE,79,,
BenchmarkTest01587,xss,TRUE,79,,
BenchmarkTest01588,xss,FALSE,79,,
BenchmarkTest01589,xss,TRUE,79,,
BenchmarkTest01590,xss,TRUE,79,,
BenchmarkTest01591,xss,FALSE,79,,
BenchmarkTest01592,xss,TRUE,79,,
BenchmarkTest01593,xss,FALSE,79,,
BenchmarkTest01594,xss,TRUE,79,,
BenchmarkTest01595,xss,FALSE,79,,
BenchmarkTest01596,xss,TRUE,79,,
BenchmarkTest01597,xss,TRUE,79,,
BenchmarkTest01598,xss,TRUE,79,,
BenchmarkTest01599,xss,FALSE,79,,
BenchmarkTest01600,cmdi,FALSE,78,,
BenchmarkTest01601,cmdi,TRUE,78,,
BenchmarkTest01602,weakrand,TRUE,330,,
BenchmarkTest01603,weakrand,TRUE,330,,
BenchmarkTest01604,securecookie,FALSE,614,,
BenchmarkTest01605,securecookie,FALSE,614,,
BenchmarkTest01606,cmdi,FALSE,78,,
BenchmarkTest01607,cmdi,FALSE,78,,
BenchmarkTest01608,cmdi,FALSE,78,,
BenchmarkTest01609,cmdi,TRUE,78,,
BenchmarkTest01610,cmdi,TRUE,78,,
BenchmarkTest01611,weakrand,FALSE,330,,
BenchmarkTest01612,weakrand,FALSE,330,,
BenchmarkTest01613,weakrand,FALSE,330,,
BenchmarkTest01614,weakrand,FALSE,330,,
BenchmarkTest01615,trustbound,TRUE,501,,
BenchmarkTest01616,trustbound,TRUE,501,,
BenchmarkTest01617,trustbound,TRUE,501,,
BenchmarkTest01618,trustbound,TRUE,501,,
BenchmarkTest01619,trustbound,TRUE,501,,
BenchmarkTest01620,sqli,TRUE,89,,
BenchmarkTest01621,sqli,TRUE,89,,
BenchmarkTest01622,sqli,FALSE,89,,
BenchmarkTest01623,sqli,TRUE,89,,
BenchmarkTest01624,sqli,TRUE,89,,
BenchmarkTest01625,sqli,TRUE,89,,
BenchmarkTest01626,sqli,TRUE,89,,
BenchmarkTest01627,sqli,TRUE,89,,
BenchmarkTest01628,sqli,FALSE,89,,
BenchmarkTest01629,sqli,FALSE,89,,
BenchmarkTest01630,sqli,TRUE,89,,
BenchmarkTest01631,sqli,TRUE,89,,
BenchmarkTest01632,xpathi,FALSE,643,,
BenchmarkTest01633,xpathi,FALSE,643,,
BenchmarkTest01634,crypto,TRUE,327,,
BenchmarkTest01635,crypto,FALSE,327,,
BenchmarkTest01636,crypto,FALSE,327,,
BenchmarkTest01637,crypto,TRUE,327,,
BenchmarkTest01638,crypto,TRUE,327,,
BenchmarkTest01639,crypto,TRUE,327,,
BenchmarkTest01640,crypto,FALSE,327,,
BenchmarkTest01641,crypto,TRUE,327,,
BenchmarkTest01642,pathtraver,TRUE,22,,
BenchmarkTest01643,pathtraver,TRUE,22,,
BenchmarkTest01644,pathtraver,FALSE,22,,
BenchmarkTest01645,pathtraver,TRUE,22,,
BenchmarkTest01646,pathtraver,FALSE,22,,
BenchmarkTest01647,pathtraver,TRUE,22,,
BenchmarkTest01648,weakrand,TRUE,330,,
BenchmarkTest01649,hash,TRUE,328,,
BenchmarkTest01650,hash,TRUE,328,,
BenchmarkTest01651,hash,TRUE,328,,
BenchmarkTest01652,hash,FALSE,328,,
BenchmarkTest01653,hash,TRUE,328,,
BenchmarkTest01654,hash,TRUE,328,,
BenchmarkTest01655,hash,FALSE,328,,
BenchmarkTest01656,hash,FALSE,328,,
BenchmarkTest01657,xss,TRUE,79,,
BenchmarkTest01658,xss,TRUE,79,,
BenchmarkTest01659,xss,FALSE,79,,
BenchmarkTest01660,xss,TRUE,79,,
BenchmarkTest01661,xss,FALSE,79,,
BenchmarkTest01662,xss,TRUE,79,,
BenchmarkTest01663,xss,FALSE,79,,
BenchmarkTest01664,xss,FALSE,79,,
BenchmarkTest01665,xss,TRUE,79,,
BenchmarkTest01666,xss,TRUE,79,,
BenchmarkTest01667,xss,TRUE,79,,
BenchmarkTest01668,xss,FALSE,79,,
BenchmarkTest01669,xss,FALSE,79,,
BenchmarkTest01670,xss,TRUE,79,,
BenchmarkTest01671,xss,FALSE,79,,
BenchmarkTest01672,cmdi,FALSE,78,,
BenchmarkTest01673,cmdi,TRUE,78,,
BenchmarkTest01674,cmdi,TRUE,78,,
BenchmarkTest01675,weakrand,TRUE,330,,
BenchmarkTest01676,weakrand,TRUE,330,,
BenchmarkTest01677,weakrand,TRUE,330,,
BenchmarkTest01678,weakrand,TRUE,330,,
BenchmarkTest01679,weakrand,TRUE,330,,
BenchmarkTest01680,weakrand,TRUE,330,,
BenchmarkTest01681,weakrand,TRUE,330,,
BenchmarkTest01682,securecookie,TRUE,614,,
BenchmarkTest01683,securecookie,TRUE,614,,
BenchmarkTest01684,securecookie,FALSE,614,,
BenchmarkTest01685,cmdi,TRUE,78,,
BenchmarkTest01686,cmdi,FALSE,78,,
BenchmarkTest01687,cmdi,FALSE,78,,
BenchmarkTest01688,cmdi,FALSE,78,,
BenchmarkTest01689,cmdi,TRUE,78,,
BenchmarkTest01690,cmdi,TRUE,78,,
BenchmarkTest01691,cmdi,TRUE,78,,
BenchmarkTest01692,cmdi,FALSE,78,,
BenchmarkTest01693,cmdi,FALSE,78,,
BenchmarkTest01694,weakrand,FALSE,330,,
BenchmarkTest01695,weakrand,FALSE,330,,
BenchmarkTest01696,weakrand,FALSE,330,,
BenchmarkTest01697,weakrand,FALSE,330,,
BenchmarkTest01698,weakrand,FALSE,330,,
BenchmarkTest01699,weakrand,FALSE,330,,
BenchmarkTest01700,weakrand,FALSE,330,,
BenchmarkTest01701,weakrand,FALSE,330,,
BenchmarkTest01702,weakrand,FALSE,330,,
BenchmarkTest01703,weakrand,FALSE,330,,
BenchmarkTest01704,weakrand,FALSE,330,,
BenchmarkTest01705,weakrand,FALSE,330,,
BenchmarkTest01706,weakrand,FALSE,330,,
BenchmarkTest01707,weakrand,FALSE,330,,
BenchmarkTest01708,trustbound,TRUE,501,,
BenchmarkTest01709,trustbound,TRUE,501,,
BenchmarkTest01710,trustbound,TRUE,501,,
BenchmarkTest01711,trustbound,TRUE,501,,
BenchmarkTest01712,sqli,TRUE,89,,
BenchmarkTest01713,sqli,FALSE,89,,
BenchmarkTest01714,sqli,FALSE,89,,
BenchmarkTest01715,sqli,TRUE,89,,
BenchmarkTest01716,sqli,TRUE,89,,
BenchmarkTest01717,sqli,FALSE,89,,
BenchmarkTest01718,sqli,TRUE,89,,
BenchmarkTest01719,sqli,FALSE,89,,
BenchmarkTest01720,sqli,TRUE,89,,
